energy_ev,gradscf_strength_per_ev,pyscf_strength_per_ev,difference
3.379448430850026330e+00,9.660889604467612010e-03,9.660889590982730396e-03,1.348488161412308983e-11
3.383471583743895561e+00,8.465342598514322137e-03,8.465342586608116948e-03,1.190620518842777642e-11
3.387494736637764348e+00,7.410352316260263028e-03,7.410352305759019056e-03,1.050124397161678047e-11
3.391517889531633578e+00,6.480374013861653695e-03,6.480374004609329094e-03,9.252324600916850272e-12
3.395541042425502809e+00,5.661456635057642364e-03,5.661456626914257960e-03,8.143384404302178581e-12
3.399564195319371596e+00,4.941094913165394037e-03,4.941094906005589170e-03,7.159804867040708842e-12
3.403587348213240826e+00,4.308093352093774094e-03,4.308093345805360727e-03,6.288413366417611172e-12
3.407610501107109613e+00,3.752441346432447856e-03,3.752441340915178489e-03,5.517269367066868213e-12
3.411633654000978844e+00,3.265198721817920945e-03,3.265198716982295121e-03,4.835625823373934651e-12
3.415656806894848074e+00,2.838391000593938965e-03,2.838390996360187594e-03,4.233751370319449592e-12
3.419679959788716861e+00,2.464913723717754995e-03,2.464913720014856764e-03,3.702898231094930992e-12
3.423703112682586092e+00,2.138445187439213992e-03,2.138445184203997210e-03,3.235216781971583799e-12
3.427726265576455322e+00,1.853366982045339968e-03,1.853366979221682861e-03,2.823657106743038270e-12
3.431749418470324109e+00,1.604691749525772064e-03,1.604691747063898694e-03,2.461873370093736746e-12
3.435772571364193340e+00,1.387997607024665314e-03,1.387997604880469252e-03,2.144196062023318028e-12
3.439795724258062570e+00,1.199368713089553687e-03,1.199368711223992813e-03,1.865560874184102325e-12
3.443818877151931357e+00,1.035341483738453760e-03,1.035341482117007727e-03,1.621446032995521591e-12
3.447842030045800588e+00,8.928559950123131188e-04,8.928559936045102081e-04,1.407802910705080457e-12
3.451865182939669818e+00,7.692121377602897415e-04,7.692121365392561591e-04,1.221033582403385775e-12
3.455888335833538605e+00,6.620301187547949270e-04,6.620301176968569016e-04,1.057938025378346580e-12
3.459911488727407836e+00,5.692149297165120716e-04,5.692149288008352490e-04,9.156768225604405842e-13
3.463934641621277066e+00,4.889244323346310503e-04,4.889244315429121463e-04,7.917189039780003768e-13
3.467957794515145853e+00,4.195407328093475846e-04,4.195407321255177472e-04,6.838298373737505820e-13
3.471980947409015084e+00,3.596445437585591765e-04,3.596445431685310959e-04,5.900280806471480677e-13
3.476004100302884314e+00,3.079922544730735148e-04,3.079922539645074523e-04,5.085660625264720736e-13
3.480027253196753101e+00,2.634954524470214552e-04,2.634954520091255335e-04,4.378959217801736692e-13
3.484050406090622332e+00,2.252026598404666656e-04,2.252026594638129606e-04,3.766537049702117779e-13
3.488073558984491562e+00,1.922830680489508214e-04,1.922830677253104556e-04,3.236403658089803681e-13
3.492096711878360349e+00,1.640120718717097566e-04,1.640120715939091334e-04,2.778006232169449863e-13
3.496119864772229580e+00,1.397584219077158216e-04,1.397584216695096384e-04,2.382061832940235435e-13
3.500143017666098810e+00,1.189728297948808099e-04,1.189728295908375254e-04,2.040432845471298884e-13
3.504166170559967597e+00,1.011778757781097788e-04,1.011778756035112839e-04,1.745984948417142468e-13
3.508189323453836828e+00,8.595908188697176677e-05,8.595908173772380252e-05,1.492479642477284596e-13
3.512212476347706058e+00,7.295702676766798356e-05,7.295702664022179356e-05,1.274461899946136012e-13
3.516235629241574845e+00,6.186038999414801283e-05,6.186038988543212009e-05,1.087158927335143965e-13
3.520258782135444076e+00,5.239982452915786543e-05,5.239982443651596108e-05,9.264190434753183379e-14
3.524281935029313306e+00,4.434256596814760887e-05,4.434256588928537881e-05,7.886223006006373715e-14
3.528305087923182093e+00,3.748769632857771336e-05,3.748769626151557383e-05,6.706213953296472075e-14
3.532328240817051324e+00,3.166198849545300649e-05,3.166198843848527707e-05,5.696772941614705599e-14
3.536351393710920554e+00,2.671626505138720319e-05,2.671626500304577929e-05,4.834142390856485672e-14
3.540374546604789341e+00,2.252221215584550941e-05,2.252221211486805103e-05,4.097745837853931927e-14
3.544397699498658572e+00,1.896959544182335108e-05,1.896959540712568994e-05,3.469766113968139609e-14
3.548420852392527802e+00,1.596383061580326605e-05,1.596383058645566830e-05,2.934759775691589412e-14
3.552444005286396589e+00,1.342386662339766256e-05,1.342386659860366141e-05,2.479400114851950526e-14
3.556467158180265820e+00,1.128034392170211217e-05,1.128034390078021033e-05,2.092190183849550883e-14
3.560490311074135050e+00,9.473994620993848127e-06,9.473994603361644379e-06,1.763220374827872972e-14
3.564513463968003837e+00,7.954255061888294200e-06,7.954255047048915627e-06,1.483937857305311220e-14
3.568536616861873068e+00,6.678064816135134701e-06,6.678064803665251177e-06,1.246988352420624890e-14
3.572559769755741854e+00,5.608829174418219698e-06,5.608829163957718554e-06,1.046050114475276238e-14
3.576582922649611085e+00,4.715524945254103280e-06,4.715524936497224255e-06,8.756879024533238687e-15
3.580606075543480316e+00,3.971931865721082438e-06,3.971931858408821493e-06,7.312260944859240441e-15
3.584629228437349102e+00,3.355974145601845127e-06,3.355974139515382735e-06,6.086462392163602755e-15
3.588652381331218333e+00,2.849158658026239737e-06,2.849158652981287786e-06,5.044951950769135940e-15
3.592675534225087564e+00,2.436098076416340905e-06,2.436098072258337482e-06,4.158003422908423952e-15
3.596698687118956350e+00,2.104108862324064708e-06,2.104108858924122315e-06,3.399942392917241693e-15
3.600721840012825581e+00,1.842875452854120140e-06,1.842875450105563447e-06,2.748556692303266019e-15
3.604744992906694812e+00,1.644173299518811162e-06,1.644173297334273592e-06,2.184537569759124713e-15
3.608768145800563598e+00,1.501644590943765293e-06,1.501644589252775399e-06,1.690989894360646686e-15
3.612791298694432829e+00,1.410621566946140227e-06,1.410621565693160599e-06,1.252979628214791370e-15
3.616814451588302060e+00,1.367993317111047367e-06,1.367993316253872471e-06,8.571748962482497042e-16
3.620837604482170846e+00,1.372112868061998203e-06,1.372112867570520253e-06,4.914779503918621437e-16
3.624860757376040077e+00,1.422742214226211773e-06,1.422742214081484547e-06,1.447272257414219596e-16
3.628883910269909308e+00,1.521033750325451399e-06,1.521033750519061955e-06,-1.936105559186517000e-16
3.632907063163778094e+00,1.669547332707376088e-06,1.669547333241106160e-06,-5.337300713832747803e-16
3.636930216057647325e+00,1.872302943045145624e-06,1.872302943930857484e-06,-8.857118597577207098e-16
3.640953368951516556e+00,2.134869663500024142e-06,2.134869664759831068e-06,-1.259806925527897845e-15
3.644976521845385342e+00,2.464492408444437619e-06,2.464492410111121056e-06,-1.666683436906237284e-15
3.648999674739254573e+00,2.870258605306465781e-06,2.870258607424175628e-06,-2.117709846594312620e-15
3.653022827633123804e+00,3.363307786889073443e-06,3.363307789514255128e-06,-2.625181684854467276e-15
3.657045980526992590e+00,3.957087860428567535e-06,3.957087863631225366e-06,-3.202657831589874465e-15
3.661069133420861821e+00,4.667662665473911329e-06,4.667662669339125108e-06,-3.865213779195766225e-15
3.665092286314731052e+00,5.514076334252820895e-06,5.514076338882657245e-06,-4.629836349912853921e-15
3.669115439208599838e+00,6.518780935539714294e-06,6.518780941055447157e-06,-5.515732862853076068e-15
3.673138592102469069e+00,7.708134927331350086e-06,7.708134933876111089e-06,-6.544761003220329887e-15
3.677161744996338300e+00,9.112981076288661415e-06,9.112981084030466320e-06,-7.741804904939052212e-15
3.681184897890207086e+00,1.076931373461082385e-05,1.076931374374626392e-05,-9.135440071517814120e-15
3.685208050784076317e+00,1.271904670974094168e-05,1.271904672049927486e-05,-1.075833317560042496e-14
3.689231203677945548e+00,1.501089443136049590e-05,1.501089444400842914e-05,-1.264793323785089185e-14
3.693254356571814334e+00,1.770138072611761329e-05,1.770138074096464734e-05,-1.484703405683039656e-14
3.697277509465683565e+00,2.085599126632972045e-05,2.085599128373456362e-05,-1.740484316457673042e-14
3.701300662359552796e+00,2.455048767767443126e-05,2.455048769805208902e-05,-2.037765775889620323e-14
3.705323815253421582e+00,2.887240338601722707e-05,2.887240340984706925e-05,-2.382984217938477478e-14
3.709346968147290813e+00,3.392274356852410008e-05,3.392274359635900541e-05,-2.783490533333696226e-14
3.713370121041160044e+00,3.981791406268004712e-05,3.981791409515707248e-05,-3.247702535505089805e-14
3.717393273935028830e+00,4.669190679234658492e-05,4.669190683019870517e-05,-3.785212025547365911e-14
3.721416426828898061e+00,5.469877220586946275e-05,5.469877224993901490e-05,-4.406955215249114266e-14
3.725439579722766847e+00,6.401541240056094211e-05,6.401541245181445851e-05,-5.125351640496156325e-14
3.729462732616636078e+00,7.484473204318049897e-05,7.484473210272641372e-05,-5.954591474847253929e-14
3.733485885510505309e+00,8.741918789898808740e-05,8.741918796809531006e-05,-6.910722265707908152e-14
3.737509038404374095e+00,1.020047817635120742e-04,1.020047818436320940e-04,-8.012001977662774888e-14
3.741532191298243326e+00,1.189055458607353162e-04,1.189055459535259460e-04,-9.279062978054253286e-14
3.745555344192112557e+00,1.384685743369915294e-04,1.384685744443441328e-04,-1.073526033693039672e-13
3.749578497085981343e+00,1.610896593475849418e-04,1.610896594716554548e-04,-1.240705129780528271e-13
3.753601649979850574e+00,1.872195954065666856e-04,1.872195955498091998e-04,-1.432425142042226263e-13
3.757624802873719805e+00,2.173712211503344848e-04,2.173712213155394926e-04,-1.652050078768813046e-13
3.761647955767588591e+00,2.521272734506704665e-04,2.521272736410060068e-04,-1.903355402975426269e-13
3.765671108661457822e+00,2.921491348964090498e-04,2.921491351154691715e-04,-2.190601216048304600e-13
3.769694261555327053e+00,3.381865620352359283e-04,3.381865622870932741e-04,-2.518573457427342177e-13
3.773717414449195839e+00,3.910884884134592466e-04,3.910884887027221094e-04,-2.892628627945703634e-13
3.777740567343065070e+00,4.518150033514596771e-04,4.518150036833358052e-04,-3.318761281415061326e-13
3.781763720236934301e+00,5.214506145200251607e-04,5.214506149003930984e-04,-3.803679376676583068e-13
3.785786873130803087e+00,6.012189097053424573e-04,6.012189101408328597e-04,-4.354904024200800805e-13
3.789810026024672318e+00,6.924987406275471885e-04,6.924987411256282571e-04,-4.980810685770165058e-13
3.793833178918541549e+00,7.968420592618547264e-04,7.968420598309231733e-04,-5.690684468789841688e-13
3.797856331812410335e+00,9.159935447462231022e-04,9.159935453957152810e-04,-6.494921787891794196e-13
3.801879484706279566e+00,1.051912166578599771e-03,1.051912167319106386e-03,-7.405066143606475748e-13
3.805902637600148797e+00,1.206794837335098359e-03,1.206794838178490772e-03,-8.433924131995285123e-13
3.809925790494017583e+00,1.383102315492031140e-03,1.383102316451587576e-03,-9.595564360448394226e-13
3.813948943387886814e+00,1.583587526011355148e-03,1.583587527101932863e-03,-1.090577714940588194e-12
3.817972096281756045e+00,1.811326473042599054e-03,1.811326474280785257e-03,-1.238186202873192698e-12
3.821995249175624831e+00,2.069751925284473489e-03,2.069751926688770741e-03,-1.404297251400565827e-12
3.826018402069494062e+00,2.362690060101130859e-03,2.362690061692136832e-03,-1.591005972800818569e-12
3.830041554963363293e+00,2.694400257256627899e-03,2.694400259057270000e-03,-1.800642100702187776e-12
3.834064707857232079e+00,3.069618236958826345e-03,3.069618238994584625e-03,-2.035758280699573319e-12
3.838087860751101310e+00,3.493602739616270738e-03,3.493602741915412084e-03,-2.299141346057131940e-12
3.842111013644970541e+00,3.972185946126721712e-03,3.972185948720572193e-03,-2.593850481624748738e-12
3.846134166538839327e+00,4.511827837438550301e-03,4.511827840361797015e-03,-2.923246714137128777e-12
3.850157319432708558e+00,5.119674690344444209e-03,5.119674693635430617e-03,-3.290986407000762171e-12
3.854180472326577789e+00,5.803621902764709468e-03,5.803621906465770627e-03,-3.701061158933871553e-12
3.858203625220446575e+00,6.572381335928029721e-03,6.572381340085848775e-03,-4.157819054328992792e-12
3.862226778114315806e+00,7.435553352618421569e-03,7.435553357284409651e-03,-4.665988082019900673e-12
3.866249931008185037e+00,8.403703719788203214e-03,8.403703725018897563e-03,-5.230694349878106664e-12
3.870273083902053823e+00,9.488445530091543442e-03,9.488445535949055834e-03,-5.857512391793662232e-12
3.874296236795923054e+00,1.070252628001293685e-02,1.070252628656540028e-02,-6.552463432951682876e-12
3.878319389689792285e+00,1.205992022200287964e-02,1.205992022932494100e-02,-7.322061360004461505e-12
3.882342542583661071e+00,1.357592608414456489e-02,1.357592609231786721e-02,-8.173302312730612584e-12
3.886365695477530302e+00,1.526727022310630372e-02,1.526727023222007248e-02,-9.113768767443630736e-12
3.890388848371399089e+00,1.715221524425999608e-02,1.715221525441155970e-02,-1.015156361749980363e-11
3.894412001265268319e+00,1.925067408665312799e-02,1.925067409794858214e-02,-1.129545415534671804e-11
3.898435154159137550e+00,2.158432952978481256e-02,2.158432954233955453e-02,-1.255474196826256161e-11
3.902458307053006337e+00,2.417675903371279550e-02,2.417675904765224926e-02,-1.393945375793848029e-11
3.906481459946875567e+00,2.705356477372115181e-02,2.705356478918139254e-02,-1.546024072651697168e-11
3.910504612840744798e+00,3.024250867550816457e-02,3.024250869263667152e-02,-1.712850694612910729e-11
3.914527765734613585e+00,3.377365219653676032e-02,3.377365221549308294e-02,-1.895632262272073376e-11
3.918550918628482815e+00,3.767950053376249026e-02,3.767950055471905313e-02,-2.095656287393055095e-11
3.922574071522352046e+00,4.199515086744892711e-02,4.199515089059175504e-02,-2.314282793181021702e-11
3.926597224416220833e+00,4.675844417527276475e-02,4.675844420080232239e-02,-2.552955763457376293e-11
3.930620377310090063e+00,5.201012007050492825e-02,5.201012009863677926e-02,-2.813185101535609078e-11
3.934643530203959294e+00,5.779397403295073732e-02,5.779397406391656444e-02,-3.096582712469597709e-11
3.938666683097828081e+00,6.415701631181811027e-02,6.415701634586618018e-02,-3.404806991902376012e-11
3.942689835991697311e+00,7.114963168605659138e-02,7.114963172345317721e-02,-3.739658582802007913e-11
3.946712988885566542e+00,7.882573917043229905e-02,7.882573921146170115e-02,-4.102940209804728511e-11
3.950736141779435329e+00,8.724295065519740988e-02,8.724295070016352405e-02,-4.496611416549001206e-11
3.954759294673304559e+00,9.646272736422537020e-02,9.646272741345181256e-02,-4.922644236682316432e-11
3.958782447567173790e+00,1.065505329116446243e-01,1.065505329654760774e-01,-5.383145318393900425e-11
3.962805600461042577e+00,1.175759816311354872e-01,1.175759816899380333e-01,-5.880254616563718173e-11
3.966828753354911807e+00,1.296129807459495131e-01,1.296129808101115777e-01,-6.416206455028827804e-11
3.970851906248781038e+00,1.427398648424216820e-01,1.427398649123544361e-01,-6.993275403210930108e-11
3.974875059142649825e+00,1.570395210063703362e-01,1.570395210825088206e-01,-7.613848440612969171e-11
3.978898212036519055e+00,1.725995028813829824e-01,1.725995029641858025e-01,-8.280282015604711887e-11
3.982921364930388286e+00,1.895121318119074028e-01,1.895121319018582551e-01,-8.995085232221811111e-11
3.986944517824257073e+00,2.078745831436922820e-01,2.078745832412993710e-01,-9.760708907791126876e-11
3.990967670718126303e+00,2.277889556707074492e-01,2.277889557765044870e-01,-1.057970377971173548e-10
3.994990823611995534e+00,2.493623221428519776e-01,2.493623222573981280e-01,-1.145461503426759009e-10
3.999013976505864321e+00,2.727067586840814517e-01,2.727067588079613025e-01,-1.238798508218508232e-10
4.003037129399733551e+00,2.979393509174852461e-01,2.979393510513089760e-01,-1.338237298753597315e-10
4.007060282293602782e+00,3.251821745540944830e-01,3.251821746984973616e-01,-1.444028785435591544e-10
4.011083435187472013e+00,3.545622481774626245e-01,3.545622483331056785e-01,-1.556430540006203955e-10
4.015106588081340355e+00,3.862114559477594078e-01,3.862114561153273673e-01,-1.675679595081192019e-10
4.019129740975209586e+00,4.202664379591830590e-01,4.202664381393849680e-01,-1.802019089502948646e-10
4.023152893869078817e+00,4.568684460141023695e-01,4.568684462076702535e-01,-1.935678839437571241e-10
